county,account_id,owner_name,mailing_address,parcel_address,city,zip,assessed_value,use_code,prop_type
Collin,R-6918-000-0070-1,KANSAS CITY SOUTHERN RAILWAY CO,"PO BOX 219335, KANSAS CITY, MO 64121-9335",SKYVIEW CT,WYLIE,75098,0,J5,Commercial
Collin,R-6918-000-0080-1,KANSAS CITY SOUTHERN RAILWAY CO,"PO BOX 219335, KANSAS CITY, MO 64121-9335",3945 SKYVIEW CT,WYLIE,75098,0,J5,Commercial
Collin,R-6918-000-0090-1,KANSAS CITY SOUTHERN RAILWAY CO,"PO BOX 219335, KANSAS CITY, MO 64121-9335",SKYVIEW CT,WYLIE,75098,0,J5,Commercial
Collin,R-6918-000-0100-1,KANSAS CITY SOUTHERN RAILWAY CO,"PO BOX 219335, KANSAS CITY, MO 64121-9335",SKYVIEW CT,WYLIE,75098,0,J5,Commercial
Collin,R-6918-000-0110-1,KANSAS CITY SOUTHERN RAILWAY CO,"PO BOX 219335, KANSAS CITY, MO 64121-9335",SKYVIEW CT,WYLIE,75098,0,J5,Commercial
Collin,R-6918-000-0130-1,COLLINS PROPERTY COMPANY,"PO BOX 578, WYLIE, TX 75098-3026",3676 N STATE HWY 78,WYLIE,75098,1001712,OSTLR1-3,Commercial
Collin,R-6918-000-0140-1,KANSAS CITY SOUTHERN RAILWAY CO,"PO BOX 219335, KANSAS CITY, MO 64121-9335",N STATE HWY 78,WYLIE,75098,0,J5,Commercial
Collin,R-6918-000-0150-1,MACHARIA ALEX N,"300 ADMIRAL DR, WYLIE, TX 75098-8526",4024 N STATE HWY 78,WYLIE,75098,1003622,PE-STIB,Commercial
Collin,R-6918-000-0170-1,TRI PARK LLOYD LLC,"4030 N HIGHWAY 78, WYLIE, TX 75098-5748",4030 N STATE HWY 78,WYLIE,75098,1069409,AS,Commercial
Collin,R-6918-000-0200-1,KANSAS CITY SOUTHERN RAILWAY CO,"PO BOX 219335, KANSAS CITY, MO 64121-9335",,WYLIE,75098,0,J5,Commercial
Collin,R-6918-000-0210-1,KANSAS CITY SOUTHERN RAILWAY CO,"PO BOX 219335, KANSAS CITY, MO 64121-9335",SKYVIEW CT,WYLIE,75098,0,J5,Commercial
Collin,R-6918-000-0220-1,KANSAS CITY SOUTHERN RAILWAY CO,"PO BOX 219335, KANSAS CITY, MO 64121-9335",SKYVIEW CT,WYLIE,75098,0,J5,Commercial
Collin,R-6919-000-0010-1,USA,"UNKNOWN, 00000",,WYLIE,75098,2527625,F1,Commercial
Collin,R-6920-001-0030-1,COLLIN COUNTY C/O COLLIN COUNTY SPECIAL PROJECTS,"4690 COMMUNITY AVE STE 200, MCKINNEY, TX 75071-2541",,WYLIE,75098,30880,F1,Commercial
Collin,R-6920-001-0170-1,STORE MASTER FUNDING XIV LLC,"2437 1/2 UNIVERSITY BLVD, HOUSTON, TX 77005-3226",101 PAUL WILSON RD,WYLIE,75098,689058,VC,Commercial
Collin,R-6920-001-0360-1,CANTU JUAN & JOSIE G,"1734 N CESAR CHAVEZ RD, ALAMO, TX 78516-6840",520 N BALLARD AVE,WYLIE,75098,231984,OR,Commercial
Collin,R-6920-001-0380-1,TRIDENT WOOD INDUSTRIES LLC,"4001 E PLANO PKWY STE 500, PLANO, TX 75074-1826",635 N BALLARD AVE,WYLIE,75098,369170,WH-STIB,Commercial
Collin,R-6920-001-0450-1,TOMMY REED LLC,"1204 THOMASVILLE, GARLAND, TX 75044-3477",304 PAUL WILSON RD,WYLIE,75098,435000,WH-STIB,Commercial
Collin,R-6920-002-0620-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",701 S BALLARD AVE,WYLIE,75098,301351,F1,Commercial
Collin,R-6972-000-0030-1,AMAZING GRACE FOOD PANTRY,"1711 PARKER RD, WYLIE, TX 75098-4733",1711 PARKER RD,ST PAUL,75098,348643,EXEMPT,Commercial
Collin,R-6979-000-0230-1,STINNETT JIMMIE D &,"1275 E FM 544, WYLIE, TX 75098-6645",1185 WHEELIS RD,WYLIE,75098,398759,PE-STIB,Commercial
Collin,R-6980-000-0060-1,EAST FORK SPECIAL UTILITY DIST,"1355 TROY RD, WYLIE, TX 75098-6615",1307 ELM DR,WYLIE,75098,21780,EXEMPT,Commercial
Collin,R-6980-000-0120-1,CORNERSTONE BAPTIST CHURCH,"1399 ELM DR, WYLIE, TX 75098-4833",1399 ELM DR,WYLIE,75098,1505631,EXEMPT,Commercial
Collin,R-7025-000-0020-1,USA,"UNKNOWN, 00000",,WYLIE,75098,140000,F1,Commercial
Collin,R-7025-000-0140-1,COLLIN COUNTY,"4690 COMMUNITY AVE # 200, MCKINNEY, TX 75071-2541",7398 MOSES DR,WYLIE,75098,30280,F1,Commercial
Collin,R-7059-000-0020-1,JESUS NAME PENTECOSTAL CHURCH,"PO BOX 1312, WYLIE, TX 75098-3040",,WYLIE,75098,21855,EXEMPT,Commercial
Collin,R-7059-000-0050-1,TIME WARNER CABLE TEXAS LLC,"7820 CRESCENT EXECUTIVE DR, CHARLOTTE, NC 28217-5500",799 PARKER ROAD LP,WYLIE,75098,132600,OSTLR1-3,Commercial
Collin,R-7059-000-0060-1,WYLIE NORTHEAST SPECIAL UTILITY DISTRICT,"PO BOX 1029, WYLIE, TX 75098-3035",PARKER ROAD LP,WYLIE,75098,12600,EXEMPT,Commercial
Collin,R-7059-000-0080-1,WYLIE NORTHEAST SPECIAL UTILITY DISTRICT,"PO BOX 1029, WYLIE, TX 75098-3035",745 PARKER ROAD LP,WYLIE,75098,566702,EXEMPT,Commercial
Collin,R-7059-000-0090-1,WYLIE NORTHEAST SPECIAL UTILITY DISTRICT,"PO BOX 1029, WYLIE, TX 75098-3035",721 PARKER ROAD LP,WYLIE,75098,158200,EXEMPT,Commercial
Collin,R-1156-002-003A-1,HEATH ROBERT,"201 N BALLARD AVE STE 107, WYLIE, TX 75098-4449",201 N BALLARD AVE,WYLIE,75098,928502,ROS,Commercial
Collin,R-1156-002-0050-1,NEW BALLARD 21 LLC,"107 N MCKINNEY ST, RICHARDSON, TX 75081-3336",203 N BALLARD AVE,WYLIE,75098,1116685,SC,Commercial
Collin,R-1156-002-0100-1,PARUPIA ZAHIDA HANIF & HANIF,"7512 CLEARMEADOW LN, SACHSE, TX 75048-6614",219 N BALLARD AVE,WYLIE,75098,213590,CS,Commercial
Collin,R-1156-002-0220-1,HEATH & TOBIAS LLC,"108 W MARBLE ST, WYLIE, TX 75098-4417",108 W MARBLE ST,WYLIE,75098,643399,OSTLR1-3,Commercial
Collin,R-1156-003-0130-1,WYLIE CITY OF,"300 COUNTRY CLUB DR BLDG 100, WYLIE, TX 75098-3000",301 N BALLARD AVE,WYLIE,75098,682388,F1,Commercial
Collin,R-1156-003-0160-1,WYLIE CHAMBER OF COMMERCE,"307 N BALLARD AVE, WYLIE, TX 75098-4472",307 N BALLARD AVE,WYLIE,75098,152016,OR,Commercial
Collin,R-1156-003-0170-1,HEATH HEATH AND MEIER GP,"201 N BALLARD AVE STE 107, WYLIE, TX 75098-4449",311 N BALLARD AVE,WYLIE,75098,436245,OR,Commercial
Collin,R-1156-003-0280-1,BOONE RYAN,"302 N JACKSON AVE, WYLIE, TX 75098-4445",302 N JACKSON AVE,WYLIE,75098,197556,OR,Commercial
Collin,R-1156-003-0300-1,CCR&R PROPERTIES LLC,"1019 SANTIAGO TRL, WYLIE, TX 75098-8205",306 N JACKSON AVE,WYLIE,75098,90727,OR,Commercial
Collin,R-1156-003-0310-1,L & M SLAUGHTER PROPERTIES LLC,"910 18TH ST, PLANO, TX 75074-5831",103 W BROWN ST,WYLIE,75098,508185,MFU,Commercial
Collin,R-1156-004-0180-1,SACPW-RC,"404 N BALLARD AVE, WYLIE, TX 75098-4400",401 N BALLARD AVE,WYLIE,75098,312912,F1,Commercial
Collin,R-1156-005-0340-1,TAYLOR AND SON PROPERTIES LLC,"109 N JACKSON AVE STE 101, WYLIE, TX 75098-4462",109 N JACKSON AVE,WYLIE,75098,242016,OR,Commercial
Collin,R-1156-006-035A-1,TAYLOR AND SON PROPERTIES LLC,"109 N JACKSON AVE STE 101, WYLIE, TX 75098-4462",212 W MARBLE ST,WYLIE,75098,195256,OR,Commercial
Collin,R-1156-006-035B-1,LYNES PROPERTY LLC,"PO BOX 363, WYLIE, TX 75098-3024",203 N JACKSON AVE,WYLIE,75098,190740,OR,Commercial
Collin,R-1156-006-0360-1,WYLIE BIBLE CHURCH OF TEXAS INC,"1003 N BLUFFVIEW DR, ALLEN, TX 75002-6877",,WYLIE,75098,123027,EXEMPT,Commercial
Collin,R-1156-008-039B-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",200 W BROWN ST,WYLIE,75098,58500,F1,Commercial
Collin,R-1156-012-070A-1,310 W BROWN LLC,"PO BOX 1684, WYLIE, TX 75098-3045",,WYLIE,75098,30264,PL,Commercial
Collin,R-1156-012-071A-1,310 W BROWN LLC,"PO BOX 1684, WYLIE, TX 75098-3045",310 W BROWN ST,WYLIE,75098,155677,OR,Commercial
Collin,R-1157-001-0030-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",305 S BALLARD AVE,WYLIE,75098,209291,F1,Commercial
Collin,R-1157-001-0060-1,SKANDA4 LLC,"403 S BALLARD AVE, WYLIE, TX 75098-4217",403 S BALLARD AVE,WYLIE,75098,1588216,MFU,Commercial
Collin,R-1157-001-0110-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",503 S BALLARD AVE,WYLIE,75098,70000,F1,Commercial
Collin,R-1157-001-012A-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",505 S BALLARD AVE,WYLIE,75098,70000,F1,Commercial
Collin,R-1157-001-012B-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",507 S BALLARD AVE,WYLIE,75098,70000,F1,Commercial
Collin,R-1157-001-013B-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",601 S BALLARD AVE,WYLIE,75098,70000,F1,Commercial
Collin,R-1157-001-015A-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",603 S BALLARD AVE,WYLIE,75098,70000,F1,Commercial
Collin,R-1157-001-0160-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",605 S BALLARD AVE,WYLIE,75098,70000,F1,Commercial
Collin,R-1157-001-0170-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",607 S BALLARD AVE,WYLIE,75098,70000,F1,Commercial
Collin,R-1160-001-001B-1,BIRMINGHAM F O MEMORIAL LAND TRUST,"PO BOX 546, WYLIE, TX 75098-3026",606 S BALLARD AVE,WYLIE,75098,499063,OMTLR1-3,Commercial
Collin,R-0749-000-0010-1,USA,"UNKNOWN, 00000",,WYLIE,75098,3699500,F1,Commercial
Collin,R-0749-000-0400-1,LEE DONALD,"1410 STACY RD, FAIRVIEW, TX 75069-1631",1050 LYNDA LN,WYLIE,75098,300000,WH-STIB,Commercial
Collin,R-0749-000-0610-1,USA,"UNKNOWN, 00000",,WYLIE,75098,604000,F1,Commercial
Collin,R-0756-000-0320-1,ROJAS MARIA FERNANDA,"8410 MEADOWVIEW ST, ROWLETT, TX 75088-8924",250 HILLSIDE DR,WYLIE,75098,429259,B,Commercial
Collin,R-1165-006-0130-1,JM LAKESIDE LLC,"PO BOX 716, PROSPER, TX 75078-4411",301 W KIRBY ST,WYLIE,75098,7275000,MFU,Commercial
Collin,R-1166-001-001A-1,DAVIS SANDRA,"102 W BROWN ST, WYLIE, TX 75098-4407",121 N BALLARD AVE,WYLIE,75098,826711,ROS,Commercial
Collin,R-1166-001-001B-1,K & B VENTURES LLC,"1801 STACY RD, FAIRVIEW, TX 75069-1638",119 N BALLARD AVE,WYLIE,75098,168000,ROS,Commercial
Collin,R-1166-001-002B-1,ERIONA INC,"117 N BALLARD AVE, WYLIE, TX 75098-4488",117 N BALLARD AVE,WYLIE,75098,414276,ROS,Commercial
Collin,R-1166-001-003A-1,KMA CAPITAL LLC,"3315 ELLINGTON DR, SACHSE, TX 75048-4109",113 N BALLARD AVE,WYLIE,75098,637894,ROS,Commercial
Collin,R-1166-001-005A-1,JMW FAMILY ENTERPRISES LLC,"1513 EDEN EDGE, WYLIE, TX 75098-2090",113 N BALLARD AVE A/B,WYLIE,75098,245731,ROS,Commercial
Collin,R-1166-001-0060-1,GABLE LEGRANT L,"PO BOX 1002, WYLIE, TX 75098-3034",111 N BALLARD AVE,WYLIE,75098,320025,ROS,Commercial
Collin,R-1166-001-007A-1,WILSONIAN PROPERTIES LLC,"109 N BALLARD AVE, WYLIE, TX 75098-4468",109 N BALLARD AVE,WYLIE,75098,594394,ROS,Commercial
Collin,R-1166-001-0080-1,CRANE VELMA J,"2795 PRIVATE ROAD 5101, FARMERSVILLE, TX 75442-6128",105 N BALLARD AVE,WYLIE,75098,387396,ROS,Commercial
Collin,R-1166-001-0090-1,NORTH BALLARD LLC,"700 BUFFALO SPRINGS DR, ALLEN, TX 75013-5488",101 N BALLARD AVE,WYLIE,75098,1048419,ROS,Commercial
Collin,R-1166-001-0110-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",100 E OAK ST,WYLIE,75098,290150,EXEMPT,Commercial
Collin,R-1166-001-0130-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",N JACKSON AVE,WYLIE,75098,66785,EXEMPT,Commercial
Collin,R-1166-001-0140-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",108 N JACKSON AVE,WYLIE,75098,58910,F1,Commercial
Collin,R-1166-001-0150-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",110 N JACKSON AVE,WYLIE,75098,58910,F1,Commercial
Collin,R-1166-002-0010-1,TAYLOR AND SON PROPERTIES LLC,"109 N JACKSON AVE STE 101, WYLIE, TX 75098-4462",109 N JACKSON AVE,WYLIE,75098,101441,OR,Commercial
Collin,R-1166-002-0020-1,TAYLOR AND SON PROPERTIES LLC,"109 N JACKSON AVE STE 101, WYLIE, TX 75098-4462",107 N JACKSON AVE,WYLIE,75098,150000,OR,Commercial
Collin,R-1166-002-0030-1,ROCKING M LLC THE,"PO BOX 2935, WYLIE, TX 75098-3065",105 N JACKSON AVE,WYLIE,75098,578618,OSTLR1-3,Commercial
Collin,R-1166-002-0040-1,WYLIE CITY OF,"300 COUNTRY CLUB DR BLDG 100, WYLIE, TX 75098-3000",101 N JACKSON AVE,WYLIE,75098,100756,F1,Commercial
Collin,R-1166-002-0060-1,EFENEY WILLIAM,"1406 S LAKESHORE DR, ROCKWALL, TX 75087-5210",210 W OAK ST,WYLIE,75098,165058,FSR,Commercial
Collin,R-1166-002-0070-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",102 N BIRMINGHAM ST,WYLIE,75098,63759,F1,Commercial
Collin,R-1166-002-0080-1,TAYLOR & SON PROPERTIES LLC,"109 N JACKSON AVE STE 101, WYLIE, TX 75098-4462",104 N BIRMINGHAM ST,WYLIE,75098,133129,OR,Commercial
Collin,R-1166-002-0R10-1,GLEN ECHO BREWING LLC,"7289 MOSS RIDGE RD, ALLEN, TX 75002-7040",106 N BIRMINGHAM ST,WYLIE,75098,651233,RE,Commercial
Collin,R-1166-003-0020-1,PARKAROSA LTD,"PO BOX 307, WYLIE, TX 75098-3023",102 S JACKSON AVE,WYLIE,75098,181711,FSR,Commercial
Collin,R-1166-003-006B-1,ROBINSON JONATHAN,"3819 COUNTY ROAD 600, FARMERSVILLE, TX 75442-6516",110 S JACKSON AVE,WYLIE,75098,65221,OR,Commercial
Collin,R-1166-003-0110-1,DAMER PROPERTIES LLC,"113 S BIRMINGHAM ST, WYLIE, TX 75098-3935",113 S BIRMINGHAM ST,WYLIE,75098,842853,FSR,Commercial
Collin,R-1166-003-0120-1,J & K PROPERTIES LTD,"2070 EQUESTRIAN LN, TYLER, TX 75703-0105",111 S BIRMINGHAM ST,WYLIE,75098,187804,WHO-STIB,Commercial
Collin,R-1166-003-0130-1,BUCHHOLZ ERIN,"201 N BALLARD AVE STE 107, WYLIE, TX 75098-4449",109 S BIRMINGHAM ST,WYLIE,75098,202579,WHO-STIB,Commercial
Collin,R-1166-004-001A-1,OAK STREET JOINT VENTURE,"PO BOX 1506, ROCKWALL, TX 75087-1506",101/107 W OAK ST,WYLIE,75098,240000,ROS,Commercial
Collin,R-1166-004-001B-1,TYSON GLYNN & DEBRA,"924 HEATHERWOOD DR, WYLIE, TX 75098-3898",,WYLIE,75098,20247,C1,Commercial
Collin,R-1166-004-0030-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",104 S BALLARD AVE,WYLIE,75098,503843,ROS,Commercial
Collin,R-1166-004-0120-1,WALLER ALAN DEAN &,"1450 LAKEVIEW DR, WYLIE, TX 75098-4744",101 S JACKSON AVE,WYLIE,75098,188321,OR,Commercial
Collin,R-1166-004-0130-1,JCM PARTNERS LP,"PO BOX 1325, WYLIE, TX 75098-3040",113 W OAK ST,WYLIE,75098,306916,SC,Commercial
Collin,R-1166-005-0050-1,MARTIN BARBARA,"1614 PAISLEY DR, ARLINGTON, TX 76015-2242",404 S BALLARD AVE,WYLIE,75098,47986,C1,Commercial
Collin,R-1166-006-0060-1,LAND TEX INC,"PO BOX 1300, WYLIE, TX 75098-3040",403 S BIRMINGHAM ST,WYLIE,75098,433588,OMTLR1-3,Commercial
Collin,R-1166-007-0030-1,FIRST ASSEMBLY OF GOD OF WYLIE,"PO BOX 97, WYLIE, TX 75098-3018",504 S JACKSON AVE,WYLIE,75098,65000,F1,Commercial
Collin,R-0782-004-0030-1,USA,"UNKNOWN, 00000",,,,630000,F1,Commercial
Collin,R-0783-006-0010-1,USA,"UNKNOWN, 00000",,,,2588376,EXEMPT,Commercial
Collin,R-0783-015-0010-1,MOSLENER MIKE,"PO BOX 1632, ROCKWALL, TX 75087-1632",2751 SKYVIEW DR,WYLIE,75098,97733,TCP,Commercial
Collin,R-0783-016-0010-1,MOSLENER MIKE,"PO BOX 1632, ROCKWALL, TX 75087-1632",2605 SKYVIEW DR,WYLIE,75098,131940,TCP,Commercial
Collin,R-0783-016-0030-1,MOSLENER MIKE,"PO BOX 1632, ROCKWALL, TX 75087-1632",112 HAPPY CAMPER LN,WYLIE,75098,45075,TCP,Commercial
Collin,R-0783-016-0040-1,MOSLENER MIKE,"PO BOX 1632, ROCKWALL, TX 75087-1632",122 HAPPY CAMPER LN,WYLIE,75098,65156,TCP,Commercial
Collin,R-0783-016-0190-1,MOSLENER MIKE,"PO BOX 1632, ROCKWALL, TX 75087-1632",2731 SKYVIEW DR,WYLIE,75098,75025,TCP,Commercial
Collin,R-0783-016-0200-1,MOSLENER MIKE,"PO BOX 1632, ROCKWALL, TX 75087-1632",2727 SKYVIEW DR,WYLIE,75098,41889,TCP,Commercial
Collin,R-0783-016-0210-1,MOSLENER MICHAEL J & JANICE,"PO BOX 1632, ROCKWALL, TX 75087-1632",2723 SKYVIEW DR,WYLIE,75098,37619,TCP,Commercial
Collin,R-0783-017-0010-1,MOSLENER MICHAEL J &,"PO BOX 1632, ROCKWALL, TX 75087-1632",101 HAPPY CAMPER LN,WYLIE,75098,97496,TCP,Commercial
Collin,R-0770-000-0100-1,NORTH TEXAS MUNICIPAL WATER DISTRICT,"PO BOX 2408, WYLIE, TX 75098-2408",11696 STATE HWY 205,LAVON,75166,214102,EXEMPT,Commercial
Collin,R-0773-000-024A-1,USA,"UNKNOWN, 00000",,,,102000,F1,Commercial
Collin,R-0683-001-0070-1,IN-SYNC EXOTICS INC,"PO BOX 968, WYLIE, TX 75098-3033",3433 PRIVATE ROAD 5329,WYLIE,75098,133567,EXEMPT,Commercial
Collin,R-0683-001-0100-1,KEAHEY EDDIE W & VICKY,"PO BOX 968, WYLIE, TX 75098-3033",3430 SKYVIEW DR,WYLIE,75098,54130,AK,Commercial
Collin,R-0683-001-0110-1,KEAHEY EDDIE W & VICKY,"PO BOX 968, WYLIE, TX 75098-3033",3430 SKYVIEW DR,WYLIE,75098,53966,AK,Commercial
Collin,R-0683-002-0200-1,CONDICE PROPERTIES,"1691 ASHCROFT DR, FAIRVIEW, TX 75069-1918",3060 SKYVIEW DR,WYLIE,75098,153289,SSF,Commercial
Collin,R-0794-000-005B-1,USA,"UNKNOWN, 00000",,ST PAUL,75098,55000,F1,Commercial
Collin,R-1169-002-0010-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",504 E BROWN ST,WYLIE,75098,222590,F1,Commercial
Collin,R-1169-002-004A-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",502 E BROWN ST,WYLIE,75098,41382,F1,Commercial
Collin,R-1169-002-004B-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",410 E BROWN ST,WYLIE,75098,38694,F1,Commercial
Collin,R-1169-003-0010-1,WYLIE ECONOMIC DEVELOPMENT CORPORATION,"250 S HIGHWAY 78, WYLIE, TX 75098-3906",FOURTH ST,WYLIE,75098,202554,F1,Commercial
