zip,city,state,county,lat,lng,type
67106,Milton,KS,Sumner County,37.4401,-97.7592,STANDARD
67107,Moundridge,KS,McPherson County,38.206,-97.5088,STANDARD
67108,Mount Hope,KS,Sedgwick County,37.8684,-97.6591,STANDARD
67109,Mullinville,KS,Kiowa County,37.5716,-99.4639,STANDARD
67110,Mulvane,KS,Sedgwick County,37.4764,-97.232,STANDARD
67111,Murdock,KS,Kingman County,37.6099,-97.9503,STANDARD
67112,Nashville,KS,Kingman County,37.4344,-98.4171,STANDARD
67114,Newton,KS,Harvey County,38.0451,-97.3435,STANDARD
67117,North Newton,KS,Harvey County,38.0743,-97.3473,STANDARD
67118,Norwich,KS,Kingman County,37.4501,-97.8662,STANDARD
67119,Oxford,KS,Sumner County,37.2653,-97.1761,STANDARD
67120,Peck,KS,Sumner County,37.5054,-97.3408,STANDARD
67122,Piedmont,KS,Greenwood County,37.6372,-96.3695,STANDARD
67123,Potwin,KS,Butler County,37.9389,-97.0198,STANDARD
67124,Pratt,KS,Pratt County,37.6502,-98.73,STANDARD
67127,Protection,KS,Comanche County,37.1968,-99.4816,STANDARD
67131,Rock,KS,Cowley County,37.4413,-97.0059,STANDARD
67132,Rosalia,KS,Butler County,37.796,-96.6482,STANDARD
67133,Rose Hill,KS,Butler County,37.5784,-97.1173,STANDARD
67134,Sawyer,KS,Pratt County,37.5101,-98.6642,STANDARD
67135,Sedgwick,KS,Harvey County,37.9167,-97.4225,STANDARD
67137,Severy,KS,Greenwood County,37.617,-96.2252,STANDARD
67138,Sharon,KS,Barber County,37.2492,-98.4142,STANDARD
67140,South Haven,KS,Sumner County,37.05,-97.4042,STANDARD
67142,Spivey,KS,Kingman County,37.441,-98.1751,STANDARD
67143,Sun City,KS,Barber County,37.3786,-98.9159,STANDARD
67144,Towanda,KS,Butler County,37.8005,-96.9918,STANDARD
67146,Udall,KS,Cowley County,37.3939,-97.1108,STANDARD
67147,Valley Center,KS,Sedgwick County,37.8616,-97.2621,STANDARD
67149,Viola,KS,Sedgwick County,37.5696,-97.6306,STANDARD
67150,Waldron,KS,Harper County,37.0022,-98.1826,STANDARD
67151,Walton,KS,Harvey County,38.1239,-97.2361,STANDARD
67152,Wellington,KS,Sumner County,37.2778,-97.391,STANDARD
67154,Whitewater,KS,Butler County,37.9612,-97.1308,STANDARD
67155,Wilmore,KS,Comanche County,37.3323,-99.1376,STANDARD
67156,Winfield,KS,Cowley County,37.2416,-96.98,STANDARD
67159,Zenda,KS,Kingman County,37.4373,-98.2874,STANDARD
67202,Wichita,KS,Sedgwick County,37.6899,-97.3355,STANDARD
67203,Wichita,KS,Sedgwick County,37.7048,-97.3638,STANDARD
67204,Wichita,KS,Sedgwick County,37.7488,-97.3566,STANDARD
67205,Wichita,KS,Sedgwick County,37.7639,-97.4269,STANDARD
67206,Wichita,KS,Sedgwick County,37.7038,-97.2253,STANDARD
67207,Wichita,KS,Sedgwick County,37.671,-97.2179,STANDARD
67208,Wichita,KS,Sedgwick County,37.7024,-97.2811,STANDARD
67209,Wichita,KS,Sedgwick County,37.6779,-97.4235,STANDARD
67210,Wichita,KS,Sedgwick County,37.6379,-97.2613,STANDARD
67211,Wichita,KS,Sedgwick County,37.6662,-97.3165,STANDARD
67212,Wichita,KS,Sedgwick County,37.7007,-97.4383,STANDARD
67213,Wichita,KS,Sedgwick County,37.668,-97.3591,STANDARD
67214,Wichita,KS,Sedgwick County,37.7051,-97.3133,STANDARD
67215,Wichita,KS,Sedgwick County,37.6333,-97.425,STANDARD
67216,Wichita,KS,Sedgwick County,37.6223,-97.3136,STANDARD
67217,Wichita,KS,Sedgwick County,37.6266,-97.3581,STANDARD
67218,Wichita,KS,Sedgwick County,37.669,-97.2802,STANDARD
67219,Wichita,KS,Sedgwick County,37.7719,-97.3175,STANDARD
67220,Wichita,KS,Sedgwick County,37.7667,-97.2805,STANDARD
67221,Mcconnell AFB,KS,Sedgwick County,37.6066,-97.2979,STANDARD
67223,Wichita,KS,Sedgwick County,37.7367,-97.499,STANDARD
67226,Wichita,KS,Sedgwick County,37.7379,-97.2479,STANDARD
67227,Wichita,KS,Sedgwick County,37.6281,-97.4916,STANDARD
67228,Wichita,KS,Sedgwick County,37.7742,-97.1711,STANDARD
67230,Wichita,KS,Sedgwick County,37.6808,-97.1558,STANDARD
67232,Wichita,KS,Sedgwick County,37.6395,-97.1714,STANDARD
67235,Wichita,KS,Sedgwick County,37.7149,-97.499,STANDARD
67276,Wichita,KS,Sedgwick County,37.6936,-97.4804,STANDARD
67301,Independence,KS,Montgomery County,37.2292,-95.7165,STANDARD
67330,Altamont,KS,Labette County,37.1873,-95.2983,STANDARD
67332,Bartlett,KS,Labette County,37.0601,-95.2115,STANDARD
67333,Caney,KS,Montgomery County,37.0224,-95.9091,STANDARD
67335,Cherryvale,KS,Montgomery County,37.2668,-95.559,STANDARD
67336,Chetopa,KS,Labette County,37.0418,-95.0796,STANDARD
67337,Coffeyville,KS,Montgomery County,37.0441,-95.6328,STANDARD
67341,Dennis,KS,Labette County,37.3243,-95.4116,STANDARD
67342,Edna,KS,Labette County,37.0561,-95.3442,STANDARD
67344,Elk City,KS,Montgomery County,37.3146,-95.9135,STANDARD
67345,Elk Falls,KS,Elk County,37.3745,-96.1959,STANDARD
67346,Grenola,KS,Elk County,37.3668,-96.4396,STANDARD
67347,Havana,KS,Montgomery County,37.0917,-95.9414,STANDARD
67349,Howard,KS,Elk County,37.4809,-96.2563,STANDARD
67351,Liberty,KS,Montgomery County,37.1576,-95.6017,STANDARD
67352,Longton,KS,Elk County,37.3905,-96.0814,STANDARD
67353,Moline,KS,Elk County,37.3649,-96.3069,STANDARD
67354,Mound Valley,KS,Labette County,37.2091,-95.4247,STANDARD
67355,Niotaze,KS,Chautauqua County,37.037,-96.0121,STANDARD
67356,Oswego,KS,Labette County,37.1823,-95.1335,STANDARD
67357,Parsons,KS,Labette County,37.3389,-95.2693,STANDARD
67360,Peru,KS,Chautauqua County,37.0568,-96.1404,STANDARD
67361,Sedan,KS,Chautauqua County,37.1297,-96.1732,STANDARD
67401,Salina,KS,Saline County,38.8237,-97.6421,STANDARD
67410,Abilene,KS,Dickinson County,38.9371,-97.2063,STANDARD
67416,Assaria,KS,Saline County,38.6676,-97.6203,STANDARD
67417,Aurora,KS,Cloud County,39.4472,-97.5304,STANDARD
67418,Barnard,KS,Lincoln County,39.1816,-98.0711,STANDARD
67420,Beloit,KS,Mitchell County,39.4416,-98.1192,STANDARD
67422,Bennington,KS,Ottawa County,39.0224,-97.6031,STANDARD
67423,Beverly,KS,Lincoln County,38.9844,-97.9818,STANDARD
67425,Brookville,KS,Saline County,38.7858,-97.863,STANDARD
67427,Bushton,KS,Rice County,38.5018,-98.4016,STANDARD
67428,Canton,KS,McPherson County,38.3858,-97.4291,STANDARD
67430,Cawker City,KS,Mitchell County,39.5115,-98.4335,STANDARD
67431,Chapman,KS,Dickinson County,38.9722,-97.017,STANDARD
67432,Clay Center,KS,Clay County,39.3844,-97.1278,STANDARD
67436,Delphos,KS,Ottawa County,39.2731,-97.7717,STANDARD
67437,Downs,KS,Osborne County,39.5028,-98.5441,STANDARD
67438,Durham,KS,Marion County,38.5038,-97.2555,STANDARD
67439,Ellsworth,KS,Ellsworth County,38.7312,-98.2057,STANDARD
67441,Enterprise,KS,Dickinson County,38.9063,-97.1122,STANDARD
67442,Falun,KS,Saline County,38.6648,-97.7554,STANDARD
67443,Galva,KS,McPherson County,38.3824,-97.5359,STANDARD
67444,Geneseo,KS,Rice County,38.5037,-98.1858,STANDARD
67445,Glasco,KS,Cloud County,39.3621,-97.8418,STANDARD
67446,Glen Elder,KS,Mitchell County,39.4958,-98.3155,STANDARD
67447,Green,KS,Clay County,39.4803,-97.0149,STANDARD
67448,Gypsum,KS,Saline County,38.7047,-97.4338,STANDARD
67449,Herington,KS,Dickinson County,38.6767,-96.8941,STANDARD
67450,Holyrood,KS,Ellsworth County,38.59,-98.4159,STANDARD
67451,Hope,KS,Dickinson County,38.6776,-97.1061,STANDARD
67452,Hunter,KS,Mitchell County,39.243,-98.4017,STANDARD
67454,Kanopolis,KS,Ellsworth County,38.7091,-98.1575,STANDARD
67455,Lincoln,KS,Lincoln County,39.1027,-98.2149,STANDARD
67456,Lindsborg,KS,McPherson County,38.5761,-97.6739,STANDARD
67457,Little River,KS,Rice County,38.4079,-98.0113,STANDARD
67458,Longford,KS,Clay County,39.1834,-97.2499,STANDARD
67459,Lorraine,KS,Ellsworth County,38.5652,-98.29,STANDARD
67460,Mcpherson,KS,McPherson County,38.3763,-97.6702,STANDARD
67464,Marquette,KS,McPherson County,38.556,-97.8381,STANDARD
67466,Miltonvale,KS,Cloud County,39.3481,-97.4579,STANDARD
67467,Minneapolis,KS,Ottawa County,39.1295,-97.6688,STANDARD
67468,Morganville,KS,Clay County,39.4607,-97.2467,STANDARD
67470,New Cambria,KS,Saline County,38.896,-97.523,STANDARD
67473,Osborne,KS,Osborne County,39.4194,-98.6961,STANDARD
67474,Portis,KS,Osborne County,39.5455,-98.6904,STANDARD
67475,Ramona,KS,Marion County,38.5777,-97.0759,STANDARD
67480,Solomon,KS,Dickinson County,38.9194,-97.3518,STANDARD
67481,Sylvan Grove,KS,Lincoln County,39.0324,-98.373,STANDARD
67483,Tampa,KS,Marion County,38.5534,-97.1774,STANDARD
67484,Tescott,KS,Ottawa County,38.9916,-97.8319,STANDARD
67485,Tipton,KS,Mitchell County,39.3436,-98.4644,STANDARD
67487,Wakefield,KS,Clay County,39.2249,-97.0229,STANDARD
67490,Wilson,KS,Ellsworth County,38.8134,-98.4432,STANDARD
67491,Windom,KS,McPherson County,38.3845,-97.8965,STANDARD
67492,Woodbine,KS,Dickinson County,38.8131,-96.9619,STANDARD
67501,Hutchinson,KS,Reno County,38.055,-97.9311,STANDARD
67502,Hutchinson,KS,Reno County,38.1156,-97.8937,STANDARD
67505,South Hutchinson,KS,Reno County,38.0282,-97.9431,STANDARD
67510,Abbyville,KS,Reno County,37.9626,-98.2071,STANDARD
67511,Albert,KS,Barton County,38.4528,-99.0115,STANDARD
67512,Alden,KS,Rice County,38.2343,-98.3112,STANDARD
67513,Alexander,KS,Rush County,38.457,-99.5378,STANDARD
67514,Arlington,KS,Reno County,37.8598,-98.159,STANDARD
67515,Arnold,KS,Ness County,38.6403,-100.0462,STANDARD
67516,Bazine,KS,Ness County,38.4565,-99.7016,STANDARD
67518,Beeler,KS,Ness County,38.4445,-100.1949,STANDARD
67519,Belpre,KS,Edwards County,37.9347,-99.0936,STANDARD
67520,Bison,KS,Rush County,38.5193,-99.1986,STANDARD
67521,Brownell,KS,Ness County,38.6239,-99.7328,STANDARD
67522,Buhler,KS,Reno County,38.1309,-97.7691,STANDARD
67523,Burdett,KS,Pawnee County,38.2104,-99.5275,STANDARD
67524,Chase,KS,Rice County,38.3635,-98.3556,STANDARD
67525,Claflin,KS,Barton County,38.5409,-98.5372,STANDARD
67526,Ellinwood,KS,Barton County,38.3565,-98.5849,STANDARD
67529,Garfield,KS,Pawnee County,38.0649,-99.2374,STANDARD
67530,Great Bend,KS,Barton County,38.3936,-98.7751,STANDARD
67543,Haven,KS,Reno County,37.8989,-97.7828,STANDARD
67544,Hoisington,KS,Barton County,38.4789,-98.7565,STANDARD
67545,Hudson,KS,Stafford County,38.1485,-98.6408,STANDARD
67546,Inman,KS,McPherson County,38.2232,-97.7951,STANDARD
67547,Kinsley,KS,Edwards County,37.9247,-99.4116,STANDARD
67548,La Crosse,KS,Rush County,38.5311,-99.3097,STANDARD
67550,Larned,KS,Pawnee County,38.1946,-99.101,STANDARD
67552,Lewis,KS,Edwards County,37.9062,-99.248,STANDARD
67554,Lyons,KS,Rice County,38.3349,-98.1831,STANDARD
67556,Mc Cracken,KS,Rush County,38.6250,-99.4754,STANDARD
67557,Macksville,KS,Stafford County,37.9433,-98.9481,STANDARD
67559,Nekoma,KS,Rush County,38.4372,-99.4234,STANDARD
67560,Ness City,KS,Ness County,38.4388,-99.9029,STANDARD
67561,Nickerson,KS,Reno County,38.1412,-98.0674,STANDARD
67563,Offerle,KS,Edwards County,37.8828,-99.5498,STANDARD
67564,Olmitz,KS,Barton County,38.5167,-98.9365,STANDARD
67565,Otis,KS,Rush County,38.5353,-99.0534,STANDARD
67566,Partridge,KS,Reno County,37.9671,-98.0798,STANDARD
67567,Pawnee Rock,KS,Barton County,38.2782,-98.9814,STANDARD
67568,Plevna,KS,Reno County,37.9658,-98.2988,STANDARD
67570,Pretty Prairie,KS,Reno County,37.7783,-97.9886,STANDARD
67572,Ransom,KS,Ness County,38.64,-99.9267,STANDARD
67573,Raymond,KS,Rice County,38.2877,-98.4119,STANDARD
67574,Rozel,KS,Pawnee County,38.2148,-99.4048,STANDARD
67575,Rush Center,KS,Rush County,38.4533,-99.3079,STANDARD
67576,St John,KS,Stafford County,38.0022,-98.7601,STANDARD
67578,Stafford,KS,Stafford County,37.9554,-98.5929,STANDARD
67579,Sterling,KS,Rice County,38.2126,-98.2055,STANDARD
67581,Sylvia,KS,Reno County,37.9557,-98.4068,STANDARD
67583,Turon,KS,Reno County,37.8224,-98.3591,STANDARD
67584,Utica,KS,Ness County,38.6249,-100.1379,STANDARD
67601,Hays,KS,Ellis County,38.8782,-99.3348,STANDARD
67621,Agra,KS,Phillips County,39.8037,-99.1255,STANDARD
67622,Almena,KS,Norton County,39.8891,-99.7042,STANDARD
67623,Alton,KS,Osborne County,39.4514,-98.9539,STANDARD
67625,Bogue,KS,Graham County,39.3782,-99.6788,STANDARD
67626,Bunker Hill,KS,Russell County,38.8758,-98.704,STANDARD
67628,Cedar,KS,Smith County,39.6602,-98.9369,STANDARD
67629,Clayton,KS,Norton County,39.7375,-100.1776,STANDARD
67631,Collyer,KS,Trego County,39.0038,-100.0862,STANDARD
67632,Damar,KS,Rooks County,39.3242,-99.5811,STANDARD
67634,Dorrance,KS,Russell County,38.8348,-98.5695,STANDARD
67635,Dresden,KS,Decatur County,39.6094,-100.4112,STANDARD
67637,Ellis,KS,Ellis County,38.9471,-99.5285,STANDARD
67638,Gaylord,KS,Smith County,39.6439,-98.8476,STANDARD
67639,Glade,KS,Phillips County,39.6704,-99.2996,STANDARD
67640,Gorham,KS,Russell County,38.8722,-99.0112,STANDARD
67642,Hill City,KS,Graham County,39.3566,-99.8429,STANDARD
67643,Jennings,KS,Decatur County,39.6762,-100.2834,STANDARD
67644,Kirwin,KS,Phillips County,39.6717,-99.1204,STANDARD
67645,Lenora,KS,Norton County,39.6105,-100.0028,STANDARD
67646,Logan,KS,Phillips County,39.6611,-99.5687,STANDARD
67647,Long Island,KS,Phillips County,39.9517,-99.5391,STANDARD
67648,Lucas,KS,Russell County,39.0581,-98.5352,STANDARD
67649,Luray,KS,Russell County,39.1039,-98.6851,STANDARD
67650,Morland,KS,Graham County,39.3229,-100.0733,STANDARD
67651,Natoma,KS,Osborne County,39.2013,-98.9829,STANDARD
67653,Norcatur,KS,Decatur County,39.8447,-100.2007,STANDARD
67654,Norton,KS,Norton County,39.8407,-99.8878,STANDARD
67656,Ogallah,KS,Trego County,38.9914,-99.7323,STANDARD
67657,Palco,KS,Rooks County,39.2531,-99.5593,STANDARD
67658,Paradise,KS,Russell County,39.0756,-98.9207,STANDARD
67659,Penokee,KS,Graham County,39.3482,-99.9719,STANDARD
67661,Phillipsburg,KS,Phillips County,39.7623,-99.3328,STANDARD
67663,Plainville,KS,Rooks County,39.2308,-99.3008,STANDARD
67664,Prairie View,KS,Phillips County,39.837,-99.5683,STANDARD
67665,Russell,KS,Russell County,38.8806,-98.8595,STANDARD
67669,Stockton,KS,Rooks County,39.4376,-99.2871,STANDARD
67671,Victoria,KS,Ellis County,38.8589,-99.1391,STANDARD
67672,Wakeeney,KS,Trego County,39.025,-99.8796,STANDARD
67673,Waldo,KS,Russell County,39.0877,-98.7785,STANDARD
67675,Woodston,KS,Rooks County,39.4431,-99.1037,STANDARD
67701,Colby,KS,Thomas County,39.383,-101.0442,STANDARD
67730,Atwood,KS,Rawlins County,39.7926,-101.0318,STANDARD
67731,Bird City,KS,Cheyenne County,39.7579,-101.5319,STANDARD
67732,Brewster,KS,Thomas County,39.3655,-101.373,STANDARD
67733,Edson,KS,Sherman County,39.3579,-101.521,STANDARD
67734,Gem,KS,Thomas County,39.4296,-100.8948,STANDARD
67735,Goodland,KS,Sherman County,39.3491,-101.7164,STANDARD
67736,Gove,KS,Gove County,38.887,-100.4867,STANDARD
67737,Grainfield,KS,Gove County,39.103,-100.468,STANDARD
67738,Grinnell,KS,Gove County,39.0851,-100.6621,STANDARD
67739,Herndon,KS,Rawlins County,39.9036,-100.8139,STANDARD
67740,Hoxie,KS,Sheridan County,39.3322,-100.4758,STANDARD
67741,Kanorado,KS,Sherman County,39.3438,-102.0015,STANDARD
67743,Levant,KS,Thomas County,39.3841,-101.2096,STANDARD
67744,Ludell,KS,Rawlins County,39.863,-100.9604,STANDARD
67745,Mc Donald,KS,Rawlins County,39.7854,-101.2994,STANDARD
67747,Monument,KS,Logan County,39.079,-101.035,STANDARD
67748,Oakley,KS,Logan County,39.1121,-100.858,STANDARD
67749,Oberlin,KS,Decatur County,39.8275,-100.5314,STANDARD
67751,Park,KS,Gove County,39.0788,-100.3469,STANDARD
67752,Quinter,KS,Gove County,39.0363,-100.2337,STANDARD
67753,Rexford,KS,Thomas County,39.4267,-100.7461,STANDARD
67756,Saint Francis,KS,Cheyenne County,39.6804,-101.9093,STANDARD
67757,Selden,KS,Sheridan County,39.5216,-100.5257,STANDARD
67758,Sharon Springs,KS,Wallace County,38.8857,-101.7431,STANDARD
67761,Wallace,KS,Wallace County,38.8747,-101.5735,STANDARD
67762,Weskan,KS,Wallace County,38.8649,-101.9512,STANDARD
67764,Winona,KS,Logan County,39.061,-101.2216,STANDARD
67801,Dodge City,KS,Ford County,37.7569,-100.0241,STANDARD
67831,Ashland,KS,Clark County,37.1823,-99.759,STANDARD
67834,Bucklin,KS,Ford County,37.553,-99.6325,STANDARD
67835,Cimarron,KS,Gray County,37.8127,-100.3438,STANDARD
67837,Copeland,KS,Gray County,37.568,-100.6148,STANDARD
67838,Deerfield,KS,Kearny County,38.0068,-101.1431,STANDARD
67839,Dighton,KS,Lane County,38.4742,-100.4647,STANDARD
67841,Ensign,KS,Gray County,37.6414,-100.2496,STANDARD
67842,Ford,KS,Ford County,37.6323,-99.7642,STANDARD
67843,Fort Dodge,KS,Ford County,37.7303,-99.937,STANDARD
67844,Fowler,KS,Meade County,37.3542,-100.1981,STANDARD
67846,Garden City,KS,Finney County,37.9769,-100.8621,STANDARD
67849,Hanston,KS,Hodgeman County,38.109,-99.6928,STANDARD
67850,Healy,KS,Lane County,38.5664,-100.6159,STANDARD
67851,Holcomb,KS,Finney County,37.9931,-100.9893,STANDARD
67853,Ingalls,KS,Gray County,37.8293,-100.5143,STANDARD
67854,Jetmore,KS,Hodgeman County,38.0738,-99.9327,STANDARD
67855,Johnson,KS,Stanton County,37.5694,-101.7194,STANDARD
67857,Kendall,KS,Hamilton County,37.9347,-101.546,STANDARD
67859,Kismet,KS,Seward County,37.2042,-100.7014,STANDARD
67860,Lakin,KS,Kearny County,37.9382,-101.2713,STANDARD
67861,Leoti,KS,Wichita County,38.4987,-101.3589,STANDARD
67862,Manter,KS,Stanton County,37.5451,-101.9109,STANDARD
67863,Marienthal,KS,Wichita County,38.4875,-101.2129,STANDARD
67864,Meade,KS,Meade County,37.2821,-100.3364,STANDARD
67865,Minneola,KS,Clark County,37.4425,-100.0088,STANDARD
67867,Montezuma,KS,Gray County,37.6016,-100.4461,STANDARD
67868,Pierceville,KS,Finney County,37.906,-100.7523,STANDARD
67869,Plains,KS,Meade County,37.2701,-100.5732,STANDARD
67870,Satanta,KS,Haskell County,37.4409,-100.9691,STANDARD
67871,Scott City,KS,Scott County,38.4823,-100.9064,STANDARD
67876,Spearville,KS,Ford County,37.8235,-99.737,STANDARD
67877,Sublette,KS,Haskell County,37.5221,-100.8208,STANDARD
67878,Syracuse,KS,Hamilton County,37.9826,-101.7687,STANDARD
67879,Tribune,KS,Greeley County,38.4962,-101.7656,STANDARD
67880,Ulysses,KS,Grant County,37.5792,-101.3488,STANDARD
67882,Wright,KS,Ford County,37.7806,-99.8921,STANDARD
67901,Liberal,KS,Seward County,37.0438,-100.9286,STANDARD
67950,Elkhart,KS,Morton County,37.0154,-101.9012,STANDARD
67951,Hugoton,KS,Stevens County,37.1682,-101.3346,STANDARD
67952,Moscow,KS,Stevens County,37.3172,-101.2427,STANDARD
67953,Richfield,KS,Morton County,37.2834,-101.7004,STANDARD
67954,Rolla,KS,Morton County,37.1089,-101.6447,STANDARD
68001,Abie,NE,Butler County,41.3479,-96.9563,STANDARD
68002,Arlington,NE,Washington County,41.4417,-96.307,STANDARD
68003,Ashland,NE,Saunders County,41.0541,-96.3904,STANDARD
68004,Bancroft,NE,Cuming County,42.0267,-96.6171,STANDARD
68005,Bellevue,NE,Sarpy County,41.1497,-95.9099,STANDARD
68007,Bennington,NE,Douglas County,41.3623,-96.1575,STANDARD
68008,Blair,NE,Washington County,41.5454,-96.1617,STANDARD
68014,Bruno,NE,Butler County,41.2718,-96.9646,STANDARD
68015,Cedar Bluffs,NE,Saunders County,41.3835,-96.5691,STANDARD
68017,Ceresco,NE,Saunders County,41.0681,-96.6398,STANDARD
68018,Colon,NE,Saunders County,41.2883,-96.6141,STANDARD
68019,Craig,NE,Burt County,41.7715,-96.3924,STANDARD
68020,Decatur,NE,Burt County,41.9966,-96.2595,STANDARD
68022,Elkhorn,NE,Douglas County,41.2756,-96.2431,STANDARD
68023,Fort Calhoun,NE,Washington County,41.4373,-96.0324,STANDARD
68025,Fremont,NE,Dodge County,41.4416,-96.4945,STANDARD
68028,Gretna,NE,Sarpy County,41.1345,-96.2458,STANDARD
68029,Herman,NE,Washington County,41.6524,-96.2869,STANDARD
68030,Homer,NE,Dakota County,42.3322,-96.4656,STANDARD
68031,Hooper,NE,Dodge County,41.6414,-96.5232,STANDARD
68033,Ithaca,NE,Saunders County,41.1748,-96.5298,STANDARD
68034,Kennard,NE,Washington County,41.4526,-96.1903,STANDARD
68036,Linwood,NE,Butler County,41.4129,-96.9399,STANDARD
68037,Louisville,NE,Cass County,40.9967,-96.1948,STANDARD
68038,Lyons,NE,Burt County,41.9442,-96.4661,STANDARD
68039,Macy,NE,Thurston County,42.1177,-96.3589,STANDARD
68040,Malmo,NE,Saunders County,41.2984,-96.7327,STANDARD
68041,Mead,NE,Saunders County,41.2393,-96.4961,STANDARD
68042,Memphis,NE,Saunders County,41.0946,-96.4306,STANDARD
68044,Nickerson,NE,Dodge County,41.5491,-96.4441,STANDARD
68045,Oakland,NE,Burt County,41.8384,-96.4671,STANDARD
68046,Papillion,NE,Sarpy County,41.1523,-96.0371,STANDARD
68047,Pender,NE,Thurston County,42.1177,-96.7189,STANDARD
68048,Plattsmouth,NE,Cass County,40.9992,-95.9139,STANDARD
68050,Prague,NE,Saunders County,41.3036,-96.8301,STANDARD
68055,Rosalie,NE,Thurston County,42.0574,-96.4929,STANDARD
68056,St Columbans,NE,Sarpy County,41.1029,-95.8732,STANDARD
68057,Scribner,NE,Dodge County,41.663,-96.6441,STANDARD
68059,Springfield,NE,Sarpy County,41.0765,-96.1438,STANDARD
68061,Tekamah,NE,Burt County,41.7819,-96.2281,STANDARD
68062,Thurston,NE,Thurston County,42.1882,-96.6904,STANDARD
68064,Valley,NE,Douglas County,41.3186,-96.3463,STANDARD
68065,Valparaiso,NE,Saunders County,41.0843,-96.8091,STANDARD
68066,Wahoo,NE,Saunders County,41.2117,-96.6219,STANDARD
68067,Walthill,NE,Thurston County,42.1485,-96.4803,STANDARD
68068,Washington,NE,Washington County,41.3975,-96.2081,STANDARD
68069,Waterloo,NE,Douglas County,41.2702,-96.3063,STANDARD
68070,Weston,NE,Saunders County,41.1811,-96.7691,STANDARD
68071,Winnebago,NE,Thurston County,42.2339,-96.4685,STANDARD
68073,Yutan,NE,Saunders County,41.234,-96.3932,STANDARD
68102,Omaha,NE,Douglas County,41.259,-95.9409,STANDARD
68104,Omaha,NE,Douglas County,41.2919,-95.9999,STANDARD
68105,Omaha,NE,Douglas County,41.2435,-95.9629,STANDARD
68106,Omaha,NE,Douglas County,41.2403,-95.998,STANDARD
68107,Omaha,NE,Douglas County,41.2068,-95.9559,STANDARD
68108,Omaha,NE,Douglas County,41.2382,-95.9336,STANDARD
68110,Omaha,NE,Douglas County,41.2933,-95.9361,STANDARD
68111,Omaha,NE,Douglas County,41.2962,-95.965,STANDARD
68112,Omaha,NE,Douglas County,41.3296,-95.9597,STANDARD
68113,Offutt AFB,NE,Sarpy County,41.1199,-95.9039,STANDARD
68114,Omaha,NE,Douglas County,41.2656,-96.0493,STANDARD
68116,Omaha,NE,Douglas County,41.2879,-96.1495,STANDARD
68117,Omaha,NE,Douglas County,41.2064,-95.9953,STANDARD
68118,Omaha,NE,Douglas County,41.2606,-96.1661,STANDARD
68122,Omaha,NE,Douglas County,41.3333,-96.0458,STANDARD
68123,Bellevue,NE,Sarpy County,41.1156,-95.9393,STANDARD
68124,Omaha,NE,Douglas County,41.2338,-96.0495,STANDARD
68127,Omaha,NE,Douglas County,41.2074,-96.0612,STANDARD
68128,La Vista,NE,Sarpy County,41.1814,-96.0658,STANDARD
68130,Omaha,NE,Douglas County,41.2355,-96.1688,STANDARD
68131,Omaha,NE,Douglas County,41.2647,-95.9639,STANDARD
68132,Omaha,NE,Douglas County,41.2657,-95.996,STANDARD
68133,Papillion,NE,Sarpy County,41.1416,-96.0131,STANDARD
68134,Omaha,NE,Douglas County,41.2949,-96.0546,STANDARD
68135,Omaha,NE,Douglas County,41.2104,-96.1698,STANDARD
68136,Omaha,NE,Sarpy County,41.1683,-96.2096,STANDARD
68137,Omaha,NE,Douglas County,41.2075,-96.1147,STANDARD
68138,Omaha,NE,Sarpy County,41.1549,-96.1376,STANDARD
68142,Omaha,NE,Douglas County,41.3359,-96.0901,STANDARD
68144,Omaha,NE,Douglas County,41.2335,-96.1188,STANDARD
68147,Bellevue,NE,Sarpy County,41.1758,-95.9553,STANDARD
68152,Omaha,NE,Douglas County,41.3346,-96.0003,STANDARD
68154,Omaha,NE,Douglas County,41.2642,-96.1206,STANDARD
68157,Omaha,NE,Sarpy County,41.181,-95.9909,STANDARD
68164,Omaha,NE,Douglas County,41.2955,-96.1008,STANDARD
68176,Omaha,NE,Douglas County,41.2586,-95.9378,STANDARD
68301,Adams,NE,Gage County,40.4576,-96.5396,STANDARD
68303,Alexandria,NE,Thayer County,40.2614,-97.4039,STANDARD
68304,Alvo,NE,Cass County,40.8992,-96.4036,STANDARD
68305,Auburn,NE,Nemaha County,40.3789,-95.8526,STANDARD
68307,Avoca,NE,Cass County,40.8159,-96.0957,STANDARD
68309,Barneston,NE,Gage County,40.0483,-96.577,STANDARD
68310,Beatrice,NE,Gage County,40.2705,-96.7435,STANDARD
68313,Beaver Crossing,NE,Seward County,40.7887,-97.2914,STANDARD
68314,Bee,NE,Seward County,41.0007,-97.0745,STANDARD
68315,Belvidere,NE,Thayer County,40.251,-97.5554,STANDARD
68316,Benedict,NE,York County,41.0033,-97.6029,STANDARD
68317,Bennet,NE,Lancaster County,40.68,-96.5064,STANDARD
68318,Blue Springs,NE,Gage County,40.1407,-96.659,STANDARD
68319,Bradshaw,NE,York County,40.9207,-97.7607,STANDARD
68320,Brock,NE,Nemaha County,40.4772,-95.9801,STANDARD
68321,Brownville,NE,Nemaha County,40.3994,-95.6935,STANDARD
68322,Bruning,NE,Thayer County,40.3302,-97.5573,STANDARD
68323,Burchard,NE,Pawnee County,40.1475,-96.3503,STANDARD
68324,Burr,NE,Otoe County,40.5601,-96.2384,STANDARD
